drift,attack,eta,p_qber_only,p_finite_key_margin,p_uvif_no_resource,p_full_uvif,qber_obs_mean,finite_key_margin_mean,uvif_score_no_resource_mean,uvif_score_full_mean,resource_force_mean
0.01,0.15,0.0485,1.0,1.0,0.0,0.0,0.07503742203742204,0.19125693610904843,0.34153563631366696,0.33912148730931085,0.01955923785773206
0.01,0.15,0.052000000000000005,1.0,1.0,0.0,0.0,0.0794968814968815,0.1593267473348,0.3263883918558105,0.3240285451377281,0.01955923785773206
0.01,0.15,0.0555,1.0,1.0,0.0,0.0,0.08207172557172557,0.14124949416690036,0.3178407038247004,0.31551365086758987,0.01955923785773206
0.01,0.15,0.059000000000000004,1.0,1.0,0.0,0.0,0.08542411642411643,0.11809610010702283,0.30693224304347644,0.3046493318444136,0.01955923785773206
0.01,0.15,0.0625,1.0,1.0,0.0,0.0,0.08967255717255718,0.08938636826263507,0.2935031399173267,0.29127828580139115,0.01955923785773206
0.01,0.15,0.066,1.0,1.0,0.0,0.0,0.09308731808731809,0.06673293834381547,0.28300070361502117,0.28082369186736,0.01955923785773206
0.01,0.15,0.0695,1.0,0.99,0.0,0.0,0.09603118503118503,0.0475430225402938,0.2741849855646929,0.27205005736733845,0.01955923785773206
0.01,0.15,0.073,1.0,0.86,0.0,0.0,0.09986486486486487,0.02303013430750806,0.2630503698839674,0.2609712258403167,0.01955923785773206
0.01,0.15,0.0765,0.99,0.45,0.0,0.0,0.10408316008316008,-0.0034929351057959796,0.25116779347460916,0.24915058240762492,0.01955923785773206
0.01,0.15,0.08,0.84,0.14,0.0,0.0,0.1070051975051975,-0.021482738328523942,0.24323593075097372,0.2412620356912128,0.01955923785773206
0.01,0.15,0.08349999999999999,0.45,0.02,0.0,0.0,0.11061226611226611,-0.043358545180997334,0.23371286630171606,0.23179263544559536,0.01955923785773206
0.01,0.15,0.087,0.11,0.0,0.0,0.0,0.11331704781704782,-0.05955531740934791,0.22676064585718503,0.22488058655455276,0.01955923785773206
0.01,0.15,0.0905,0.0,0.0,0.0,0.0,0.11814553014553014,-0.08788792279219353,0.21483487927879716,0.213026447489134,0.01955923785773206
0.01,0.15,0.094,0.0,0.0,0.0,0.0,0.12099272349272351,-0.10427055714193698,0.2080845921076608,0.20631812490803264,0.01955923785773206
0.01,0.15,0.0975,0.0,0.0,0.0,0.0,0.1245051975051975,-0.12421080764084291,0.19999369643312417,0.19827867568444163,0.01955923785773206
0.01,0.15,0.10099999999999999,0.0,0.0,0.0,0.0,0.1280696465696466,-0.14406381745385802,0.19212468829844945,0.1904612156159543,0.01955923785773206
0.01,0.15,0.1045,0.0,0.0,0.0,0.0,0.13166528066528066,-0.1638535731040583,0.18440642799057008,0.18279445185828502,0.01955923785773206
0.01,0.15,0.108,0.0,0.0,0.0,0.0,0.13441787941787942,-0.17874525245737186,0.17872433599252635,0.17715121617146923,0.01955923785773206
0.01,0.15,0.1115,0.0,0.0,0.0,0.0,0.1381954261954262,-0.1988477418955724,0.1712177248004581,0.16969708816057616,0.01955923785773206
0.01,0.15,0.11499999999999999,0.0,0.0,0.0,0.0,0.1414147609147609,-0.2157298496034864,0.1650474221878424,0.16357074194879628,0.01955923785773206
0.01,0.15,0.1185,0.0,0.0,0.0,0.0,0.1455966735966736,-0.23726763740922568,0.1573741545139658,0.15595334797644753,0.01955923785773206
0.01,0.15,0.122,0.0,0.0,0.0,0.0,0.14822765072765073,-0.25062077642523944,0.15271947521378038,0.15133314155920094,0.01955923785773206
0.01,0.15,0.1255,0.0,0.0,0.0,0.0,0.15254885654885655,-0.27223161499489723,0.14535936379890793,0.14402841589557933,0.01955923785773206
0.01,0.15,0.129,0.0,0.0,0.0,0.0,0.15588981288981288,-0.2886258392069876,0.13992726899103902,0.13863800980816132,0.01955923785773206
0.01,0.15,0.1325,0.0,0.0,0.0,0.0,0.16003326403326404,-0.3086516033324393,0.13345674256316992,0.13221788030838533,0.01955923785773206
0.01,0.15,0.136,0.0,0.0,0.0,0.0,0.1627027027027027,-0.32137330436498446,0.12944217647387612,0.12823499759611565,0.01955923785773206
0.01,0.15,0.1395,0.0,0.0,0.0,0.0,0.16674324324324324,-0.3402656334019568,0.12364441678599526,0.12248376334614702,0.01955923785773206
0.01,0.15,0.14300000000000002,0.0,0.0,0.0,0.0,0.1696018711018711,-0.35343635503345644,0.11969678140157576,0.1185681913002746,0.01955923785773206
0.01,0.15,0.14650000000000002,0.0,0.0,0.0,0.0,0.17324844074844076,-0.37005234713649116,0.1148180569197433,0.11372945059277068,0.01955923785773206
0.01,0.15,0.15000000000000002,0.0,0.0,0.0,0.0,0.176997920997921,-0.38679013858107525,0.11005762538024638,0.10900863725161913,0.01955923785773206
0.01,0.15,0.15350000000000003,0.0,0.0,0.0,0.0,0.18096465696465697,-0.404233945338085,0.10521770709820516,0.10420942347090924,0.01955923785773206
0.01,0.15,0.157,0.0,0.0,0.0,0.0,0.18344906444906445,-0.4149924915420795,0.1023098685621555,0.10132629745095051,0.01955923785773206
0.01,0.15,0.1605,0.0,0.0,0.0,0.0,0.18777027027027027,-0.4334704914200957,0.09742144072576404,0.09647975245607908,0.01955923785773206
0.01,0.15,0.164,0.0,0.0,0.0,0.0,0.19033160083160083,-0.44420992424698225,0.0946659920737779,0.09374819600371755,0.01955923785773206
0.01,0.15,0.1675,0.0,0.0,0.0,0.0,0.19489085239085238,-0.46305537259950597,0.08994399188805695,0.08906747689784274,0.01955923785773206
0.01,0.15,0.171,0.0,0.0,0.0,0.0,0.19781185031185033,-0.47493589642676143,0.08704663908111793,0.08619567607974898,0.01955923785773206
0.01,0.15,0.17450000000000002,0.0,0.0,0.0,0.0,0.20143451143451144,-0.48940907411903284,0.0836147696741053,0.08279435377671535,0.01955923785773206
0.01,0.15,0.17800000000000002,0.0,0.0,0.0,0.0,0.20446257796257797,-0.5014354533204821,0.08080214463327541,0.08000683825268382,0.01955923785773206
0.01,0.15,0.18150000000000002,0.0,0.0,0.0,0.0,0.20852494802494803,-0.5171626722475446,0.07725638675989574,0.07649311822250693,0.01955923785773206
0.01,0.15,0.18500000000000003,0.0,0.0,0.0,0.0,0.2120956340956341,-0.5307720934457432,0.07426700826272546,0.07353093579771851,0.01955923785773206
0.01,0.15,0.1885,0.0,0.0,0.0,0.0,0.2157962577962578,-0.5446847485104316,0.07127879232270865,0.07057005789699816,0.01955923785773206
0.01,0.15,0.192,0.0,0.0,0.0,0.0,0.2186060291060291,-0.5550964569399702,0.06909544039701249,0.06840680156539135,0.01955923785773206
0.01,0.15,0.1955,0.0,0.0,0.0,0.0,0.22214033264033264,-0.5679843605729705,0.06645574158958639,0.06579154436426787,0.01955923785773206
0.01,0.15,0.199,0.0,0.0,0.0,0.0,0.22608108108108108,-0.582103047830339,0.0636428704339274,0.06300488811046387,0.01955923785773206
0.01,0.15,0.2025,0.0,0.0,0.0,0.0,0.22988565488565488,-0.5955053797205487,0.061040991425195375,0.06042739837111844,0.01955923785773206
0.01,0.15,0.20600000000000002,0.0,0.0,0.0,0.0,0.23295426195426194,-0.606098062304672,0.0590434419293444,0.05844869625481732,0.01955923785773206
0.01,0.15,0.20950000000000002,0.0,0.0,0.0,0.0,0.23696777546777548,-0.6197725166808263,0.05651752685223601,0.05594670561004796,0.01955923785773206
0.01,0.15,0.21300000000000002,0.0,0.0,0.0,0.0,0.24013097713097714,-0.6303756780114851,0.05460520348545771,0.05405258328429792,0.01955923785773206
0.01,0.15,0.21650000000000003,0.0,0.0,0.0,0.0,0.24304158004158005,-0.6399789932957272,0.05291022003602288,0.052373802925824095,0.01955923785773206
0.01,0.15,0.22,0.0,0.0,0.0,0.0,0.24793970893970893,-0.6559031308561363,0.05016543553339617,0.04965536159685335,0.01955923785773206
0.01,0.2,0.01,1.0,1.0,0.0,0.0,0.0397408184679958,0.4777745942497106,0.46770465369955133,0.46437092465224367,0.024362212958302765
0.01,0.2,0.0135,1.0,1.0,0.0,0.0,0.04301573976915005,0.4480681651624666,0.45496020990672276,0.4516402470435535,0.024362212958302765
0.01,0.2,0.017,1.0,1.0,0.0,0.0,0.046753410283315845,0.41511034302339456,0.44049378050554516,0.43719489077594376,0.024362212958302765
0.01,0.2,0.0205,1.0,1.0,0.0,0.0,0.05025393494228751,0.3850993894030528,0.42705511091142645,0.42378102999889933,0.024362212958302765
0.01,0.2,0.024,1.0,1.0,0.0,0.0,0.053498426023084994,0.35789656879259096,0.4147150478502586,0.4114676878855408,0.024362212958302765
0.01,0.2,0.027500000000000004,1.0,1.0,0.0,0.0,0.05662749213011543,0.33214837577949685,0.4029308140041823,0.39971219216286913,0.024362212958302765
0.01,0.2,0.031,1.0,1.0,0.0,0.0,0.060637985309548795,0.3000863908195542,0.38803187382862675,0.3848560434330848,0.024362212958302765
0.01,0.2,0.0345,1.0,1.0,0.0,0.0,0.06396956977964323,0.2740077045115638,0.3758422477916193,0.372705363976447,0.024362212958302765
0.01,0.2,0.038,1.0,1.0,0.0,0.0,0.06762119622245541,0.2460210136736,0.36268968186945794,0.3595991335027168,0.024362212958302765
0.01,0.2,0.0415,1.0,1.0,0.0,0.0,0.0712392444910808,0.2189311883311053,0.3499090125923946,0.3468681699848528,0.024362212958302765
0.01,0.2,0.045000000000000005,1.0,1.0,0.0,0.0,0.0746379853095488,0.19402877093517845,0.33814958625086045,0.3351584998387869,0.024362212958302765
0.01,0.2,0.0485,1.0,1.0,0.0,0.0,0.07839034627492131,0.167047537409286,0.325433315515663,0.3224998218863883,0.024362212958302765
0.01,0.2,0.052000000000000005,1.0,1.0,0.0,0.0,0.08183630640083946,0.14279971708986114,0.31403862757827267,0.3111606398957959,0.024362212958302765
0.01,0.2,0.0555,1.0,1.0,0.0,0.0,0.08529275970619098,0.11889467977314551,0.3028641060263198,0.30004359925563284,0.024362212958302765
0.01,0.2,0.059000000000000004,1.0,1.0,0.0,0.0,0.08872402938090242,0.09561455617078383,0.2920582579872446,0.2892965842267884,0.024362212958302765
0.01,0.2,0.0625,1.0,1.0,0.0,0.0,0.09217628541448059,0.07259244067635219,0.2814515741784068,0.27875049580656563,0.024362212958302765
0.01,0.2,0.066,1.0,1.0,0.0,0.0,0.09564008394543548,0.049953504095176744,0.2711285408494768,0.2684896318978412,0.024362212958302765
0.01,0.2,0.0695,1.0,0.89,0.0,0.0,0.09945120671563483,0.025542315861781472,0.26013734690033824,0.25756798136827636,0.024362212958302765
0.01,0.2,0.073,0.97,0.59,0.0,0.0,0.10303043022035677,0.0029627534707505378,0.2501022938108946,0.24759867233058358,0.024362212958302765
0.01,0.2,0.0765,0.9,0.19,0.0,0.0,0.10602623294858342,-0.015639205140948177,0.24193342653475747,0.2394852335737417,0.024362212958302765
0.01,0.2,0.08,0.6,0.02,0.0,0.0,0.10954354669464848,-0.037075194777373144,0.2326688481009362,0.23028600604042357,0.024362212958302765
0.01,0.2,0.08349999999999999,0.12,0.0,0.0,0.0,0.11362014690451208,-0.06148094445747877,0.22230355344829145,0.219996417295446,0.024362212958302765
0.01,0.2,0.087,0.02,0.0,0.0,0.0,0.11681427072402938,-0.08027604880910535,0.2144636054228582,0.21221558223056788,0.024362212958302765
0.01,0.2,0.0905,0.0,0.0,0.0,0.0,0.1210566631689402,-0.10476482977090817,0.20445455501008802,0.20228454757614592,0.024362212958302765
0.01,0.2,0.094,0.0,0.0,0.0,0.0,0.12384365162644281,-0.12057986080228922,0.1981228877696836,0.19600361881907716,0.024362212958302765
0.01,0.2,0.0975,0.0,0.0,0.0,0.0,0.12754774396642182,-0.14134347435680503,0.1899426791080281,0.1878902326814106,0.024362212958302765
0.01,0.2,0.10099999999999999,0.0,0.0,0.0,0.0,0.13039139559286464,-0.15701446823551907,0.18389179804021058,0.18189005004564668,0.024362212958302765
0.01,0.2,0.1045,0.0,0.0,0.0,0.0,0.13450472193074503,-0.17934747620479213,0.17544675622682418,0.1735172732283461,0.024362212958302765
0.01,0.2,0.108,0.0,0.0,0.0,0.0,0.13881427072402938,-0.2022135272510567,0.16705373815673255,0.16519828012488763,0.024362212958302765
0.01,0.2,0.1115,0.0,0.0,0.0,0.0,0.14104407135362015,-0.21391463847445805,0.16284171376291406,0.16102390650456322,0.024362212958302765
0.01,0.2,0.11499999999999999,0.0,0.0,0.0,0.0,0.14421511017838406,-0.23035679945503912,0.15701569941462046,0.15525073246487614,0.024362212958302765
0.01,0.2,0.1185,0.0,0.0,0.0,0.0,0.14836306400839455,-0.2514218917875412,0.14976650023108584,0.14806886608264938,0.024362212958302765
0.01,0.2,0.122,0.0,0.0,0.0,0.0,0.15200419727177336,-0.26965075928813803,0.1436396409818771,0.141999772504496,0.024362212958302765
0.01,0.2,0.1255,0.0,0.0,0.0,0.0,0.1551133263378804,-0.28499984441896137,0.13859286606290502,0.13700127604044063,0.024362212958302765
0.01,0.2,0.129,0.0,0.0,0.0,0.0,0.15868310598111227,-0.30229509240876784,0.13306110533881765,0.13152340290879871,0.024362212958302765
0.01,0.2,0.1325,0.0,0.0,0.0,0.0,0.16219307450157397,-0.3190058050630302,0.12786261033145357,0.12637634366198752,0.024362212958302765
0.01,0.2,0.136,0.0,0.0,0.0,0.0,0.16544386149003149,-0.33434664520094787,0.12317089248628318,0.12173141570094362,0.024362212958302765
0.01,0.2,0.1395,0.0,0.0,0.0,0.0,0.1689716684155299,-0.3506751935853331,0.11832082265842024,0.11693048913125771,0.024362212958302765
0.01,0.2,0.14300000000000002,0.0,0.0,0.0,0.0,0.17275655823714586,-0.3679181962897383,0.11333412085013492,0.1119949470528608,0.024362212958302765
0.01,0.2,0.14650000000000002,0.0,0.0,0.0,0.0,0.17581846799580272,-0.3816562879338784,0.10946074985601915,0.10816176041147851,0.024362212958302765
0.01,0.2,0.15000000000000002,0.0,0.0,0.0,0.0,0.1799548793284365,-0.39993423038866366,0.10443584612577293,0.10318954726758162,0.024362212958302765
0.01,0.2,0.15350000000000003,0.0,0.0,0.0,0.0,0.18344805876180484,-0.4151522548406568,0.10035598917952346,0.09915289345329956,0.024362212958302765
0.01,0.2,0.157,0.0,0.0,0.0,0.0,0.1874071353620147,-0.4320296731337011,0.09597953650893543,0.09482341891750387,0.024362212958302765
0.01,0.2,0.1605,0.0,0.0,0.0,0.0,0.19032843651626444,-0.44429934021094697,0.09287801175539609,0.09175548040182913,0.024362212958302765
0.01,0.2,0.164,0.0,0.0,0.0,0.0,0.19303882476390347,-0.4555339880695619,0.09009637208186495,0.08900417684198046,0.024362212958302765
0.01,0.2,0.1675,0.0,0.0,0.0,0.0,0.19720146904512068,-0.4725730822067052,0.08597070206445713,0.08492382250081555,0.024362212958302765
0.01,0.2,0.171,0.0,0.0,0.0,0.0,0.20066631689401887,-0.48651762316980074,0.08268995374932546,0.08167942651394768,0.024362212958302765
0.01,0.2,0.17450000000000002,0.0,0.0,0.0,0.0,0.2044847848898216,-0.5016038002976999,0.0792407709009844,0.07826880380275787,0.024362212958302765
0.01,0.2,0.17800000000000002,0.0,0.0,0.0,0.0,0.20766526757607554,-0.5139814256417098,0.07647995768935432,0.07553907282128297,0.024362212958302765
0.01,0.2,0.18150000000000002,0.0,0.0,0.0,0.0,0.2106327387198321,-0.525313384510124,0.07402474394371239,0.0731117256099882,0.024362212958302765
0.01,0.2,0.18500000000000003,0.0,0.0,0.0,0.0,0.21444596012591816,-0.5397831184165682,0.07093357606528765,0.07005573541623783,0.024362212958302765
0.01,0.2,0.1885,0.0,0.0,0.0,0.0,0.21805771248688352,-0.5532167977728181,0.06814942640257195,0.06730352679540436,0.024362212958302765
0.01,0.2,0.192,0.0,0.0,0.0,0.0,0.22164218258132212,-0.566301979697317,0.06551299376252342,0.06469755356682794,0.024362212958302765
0.01,0.2,0.1955,0.0,0.0,0.0,0.0,0.2254302203567681,-0.5799096719193879,0.06284015805455802,0.0620557761157372,0.024362212958302765
0.01,0.2,0.199,0.0,0.0,0.0,0.0,0.22882686253934942,-0.5918914199522952,0.06054771388996709,0.05979013231871755,0.024362212958302765
0.01,0.2,0.2025,0.0,0.0,0.0,0.0,0.23234417628541448,-0.6041524149381194,0.05825134282341254,0.05752070967269551,0.024362212958302765
0.01,0.2,0.20600000000000002,0.0,0.0,0.0,0.0,0.2354700944386149,-0.6147859165389725,0.056321723973945775,0.05561390454094846,0.024362212958302765
0.01,0.2,0.20950000000000002,0.0,0.0,0.0,0.0,0.2391227701993704,-0.627104047834621,0.0541238909376044,0.053442117164701465,0.024362212958302765
0.01,0.2,0.21300000000000002,0.0,0.0,0.0,0.0,0.24296117523609653,-0.6398325851640633,0.05190530008952826,0.051249940688931114,0.024362212958302765
0.01,0.2,0.21650000000000003,0.0,0.0,0.0,0.0,0.24532738719832112,-0.6475768497078775,0.050582008886007265,0.049942458648848394,0.024362212958302765
0.01,0.2,0.22,0.0,0.0,0.0,0.0,0.24920251836306404,-0.6599802387950846,0.048524083605833795,0.0479092596463156,0.024362212958302765
0.01,0.25,0.01,1.0,1.0,0.0,0.0,0.0424978813559322,0.45262612868774665,0.45170914568156356,0.44773118127639644,0.029233711990772848
0.01,0.25,0.0135,1.0,1.0,0.0,0.0,0.045682203389830506,0.4243161606037166,0.43939662774502247,0.4354407365134037,0.029233711990772848
0.01,0.25,0.017,1.0,1.0,0.0,0.0,0.049292372881355934,0.3931233310380378,0.4255439427144912,0.42161936702710534,0.029233711990772848
0.01,0.25,0.0205,1.0,1.0,0.0,0.0,0.05267690677966102,0.3645758721781316,0.4126791073631245,0.408788866396408,0.029233711990772848
0.01,0.25,0.024,1.0,1.0,0.0,0.0,0.05608792372881356,0.33646779554243395,0.3998521464029497,0.3960013561061054,0.029233711990772848
0.01,0.25,0.027500000000000004,1.0,1.0,0.0,0.0,0.06018220338983051,0.30356436608295195,0.3846767220292412,0.38087940309263374,0.029233711990772848
0.01,0.25,0.031,1.0,1.0,0.0,0.0,0.06339088983050847,0.2783651185977652,0.37296916079957726,0.3692179956990628,0.029233711990772848
0.01,0.25,0.0345,1.0,1.0,0.0,0.0,0.06676377118644067,0.25242740814811604,0.3608512374483943,0.3571525491905214,0.029233711990772848
0.01,0.25,0.038,1.0,1.0,0.0,0.0,0.07062605932203389,0.2233559017724448,0.3472307960339965,0.3435965422083338,0.029233711990772848
0.01,0.25,0.0415,1.0,1.0,0.0,0.0,0.073875,0.1994386700292306,0.3360141364644732,0.33243762625196366,0.029233711990772848
0.01,0.25,0.045000000000000005,1.0,1.0,0.0,0.0,0.07774576271186441,0.17149411905448095,0.32292956679470874,0.3194252279808604,0.029233711990772848
0.01,0.25,0.0485,1.0,1.0,0.0,0.0,0.08091525423728813,0.14907201355567032,0.3124652389720662,0.30902261907505807,0.029233711990772848
0.01,0.25,0.052000000000000005,1.0,1.0,0.0,0.0,0.08398834745762711,0.1277192875340421,0.30254583514644673,0.29916506074605675,0.029233711990772848
0.01,0.25,0.0555,1.0,1.0,0.0,0.0,0.08759110169491527,0.10314371658136828,0.29119888896884916,0.28789277265438323,0.029233711990772848
0.01,0.25,0.059000000000000004,1.0,1.0,0.0,0.0,0.0916302966101695,0.07611828773838672,0.2788431819610326,0.2756227669005542,0.029233711990772848
0.01,0.25,0.0625,1.0,1.0,0.0,0.0,0.09479131355932204,0.05535077248441525,0.26943851635868843,0.2662864679962292,0.029233711990772848
0.01,0.25,0.066,1.0,0.91,0.0,0.0,0.09886758474576272,0.029103102589590955,0.2577040701545333,0.25464158059856695,0.029233711990772848
0.01,0.25,0.0695,0.98,0.6,0.0,0.0,0.1025550847457627,0.0057980581023153056,0.2474290897139822,0.24444840581735183,0.029233711990772848
0.01,0.25,0.073,0.93,0.24,0.0,0.0,0.1055031779661017,-0.012496981778472003,0.2394813871404577,0.23656650543983113,0.029233711990772848
0.01,0.25,0.0765,0.52,0.02,0.0,0.0,0.1098082627118644,-0.03877688966662778,0.22823362943235076,0.2254150037487831,0.029233711990772848
0.01,0.25,0.08,0.26,0.01,0.0,0.0,0.11227754237288134,-0.05356827168723867,0.22201957223343866,0.2192560729465817,0.029233711990772848
0.01,0.25,0.08349999999999999,0.02,0.0,0.0,0.0,0.11632838983050847,-0.07754750427119121,0.21208012392514228,0.20940671926012647,0.029233711990772848
0.01,0.25,0.087,0.0,0.0,0.0,0.0,0.11911016949152542,-0.09369120062204464,0.2055235078309068,0.20291159746557003,0.029233711990772848
0.01,0.25,0.0905,0.0,0.0,0.0,0.0,0.12273728813559322,-0.1144858101415651,0.19720937842553177,0.19467701965286094,0.029233711990772848
0.01,0.25,0.094,0.0,0.0,0.0,0.0,0.12679555084745764,-0.1372691044861776,0.18831704286867737,0.1858725733760092,0.029233711990772848
0.01,0.25,0.0975,0.0,0.0,0.0,0.0,0.13020868644067796,-0.1561120232079868,0.18112483538000748,0.17875319905142537,0.029233711990772848
0.01,0.25,0.10099999999999999,0.0,0.0,0.0,0.0,0.13352224576271188,-0.17412277932546405,0.17439121293295826,0.17208923936858084,0.029233711990772848
0.01,0.25,0.1045,0.0,0.0,0.0,0.0,0.13729449152542372,-0.19432440645039836,0.1670000833738727,0.16477607364871416,0.029233711990772848
0.01,0.25,0.108,0.0,0.0,0.0,0.0,0.14041101694915253,-0.21075291485425432,0.16112128421499175,0.15896052355794954,0.029233711990772848
0.01,0.25,0.1115,0.0,0.0,0.0,0.0,0.14426377118644068,-0.23067211741863164,0.15418116958522632,0.1520967839736589,0.029233711990772848
0.01,0.25,0.11499999999999999,0.0,0.0,0.0,0.0,0.1474978813559322,-0.24721545429765895,0.14852585317427983,0.1465044540971071,0.029233711990772848
0.01,0.25,0.1185,0.0,0.0,0.0,0.0,0.15130190677966102,-0.2662708685513137,0.142200365474981,0.14025100434019053,0.029233711990772848
0.01,0.25,0.122,0.0,0.0,0.0,0.0,0.1545,-0.2820865549465972,0.1370637126874266,0.13517359376452592,0.029233711990772848
0.01,0.25,0.1255,0.0,0.0,0.0,0.0,0.15795127118644067,-0.2988882981892277,0.13173724495089892,0.12990947965867647,0.029233711990772848
0.01,0.25,0.129,0.0,0.0,0.0,0.0,0.1615476694915254,-0.31609470275020096,0.12643035939191813,0.12466570184947066,0.029233711990772848
